episode,mean_reward,max_reward,min_reward,std_reward,mean_episode_length,collision_rate,success_rate,mean_travel_time_s,total_collisions,total_successes,steps_per_sec,episodes_per_sec,elapsed_sec,mean_train_loss,success_rate/left,collision_rate/left,success_rate/straight,collision_rate/straight,success_rate/right,collision_rate/right,success_rate/scenario_a,success_rate/scenario_b,success_rate/scenario_c,success_rate/scenario_d,success_rate/scenario_e,success_rate/scenario_f,success_rate/scenario_g,success_rate/scenario_h,success_rate/scenario_i
4130,1.8689972162246704,29.14999771118164,-535.0999755859375,77.01583862304688,247.5399932861328,0.019999999552965164,1.0,24.753999710083008,177.0,4096.0,80.97654724121094,0.3953933119773865,2650.097900390625,2.593371868133545,1.0,0.07000000029802322,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4140,1.951497197151184,29.14999771118164,-535.0999755859375,77.04944610595703,246.99000549316406,0.019999999552965164,1.0,24.698999404907227,177.0,4106.0,80.0802993774414,0.3910170793533325,2675.672119140625,2.5931289196014404,1.0,0.07000000029802322,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4150,2.116497278213501,29.14999771118164,-535.0999755859375,77.06828308105469,245.88999938964844,0.019999999552965164,1.0,24.589000701904297,177.0,4116.0,86.6267318725586,0.4229820668697357,2699.31396484375,2.597719192504883,1.0,0.07000000029802322,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4160,-2.746002674102783,29.14999771118164,-535.0999755859375,93.7649154663086,241.63999938964844,0.029999999329447746,1.0,24.163999557495117,178.0,4126.0,155.4001007080078,0.3793947696685791,2725.671630859375,2.5797977447509766,1.0,0.07999999821186066,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4170,-8.32700252532959,29.14999771118164,-535.0999755859375,107.61864471435547,242.17999267578125,0.03999999910593033,1.0,24.218000411987305,179.0,4136.0,77.40972900390625,0.377977192401886,2752.128173828125,2.5974209308624268,1.0,0.09000000357627869,1.0,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4180,-13.257002830505371,31.999998092651367,-535.0999755859375,119.57604217529297,238.3800048828125,0.05000000074505806,0.9900000095367432,23.840999603271484,180.0,4145.0,85.17633056640625,0.4159000515937805,2776.172607421875,2.6020328998565674,1.0,0.09000000357627869,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4190,-12.894002914428711,31.999998092651367,-535.0999755859375,119.64867401123047,235.9600067138672,0.05000000074505806,0.9900000095367432,23.665000915527344,180.0,4155.0,92.09992218017578,0.44970664381980896,2798.4091796875,2.6037425994873047,1.0,0.09000000357627869,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4200,-1.9390027523040771,31.999998092651367,-534.5,93.65640258789062,236.25999450683594,0.029999999329447746,0.9900000095367432,23.707000732421875,180.0,4165.0,81.96160125732422,0.400203138589859,2823.396484375,2.6059110164642334,1.0,0.09000000357627869,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4210,-7.493002414703369,31.999998092651367,-534.7999877929688,107.56654357910156,236.6199951171875,0.03999999910593033,0.9900000095367432,23.798999786376953,181.0,4175.0,80.64912414550781,0.39379456639289856,2848.79052734375,2.5882339477539062,1.0,0.09000000357627869,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4220,-7.634002685546875,31.999998092651367,-534.7999877929688,107.56417083740234,237.55999755859375,0.03999999910593033,0.9900000095367432,23.80699920654297,181.0,4185.0,90.38501739501953,0.4413331151008606,2871.44921875,2.6053547859191895,1.0,0.09000000357627869,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4230,-8.579002380371094,31.999998092651367,-534.7999877929688,107.45670318603516,243.86000061035156,0.03999999910593033,0.9900000095367432,24.371999740600586,181.0,4195.0,142.44036865234375,0.3477548360824585,2900.205078125,2.5847232341766357,1.0,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4240,-8.442502975463867,31.999998092651367,-534.7999877929688,107.48428344726562,242.9499969482422,0.03999999910593033,0.9900000095367432,24.417999267578125,181.0,4205.0,81.52234649658203,0.39805832505226135,2925.326904296875,2.58699893951416,1.0,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4250,-8.832502365112305,31.999998092651367,-534.7999877929688,107.42935943603516,245.5500030517578,0.03999999910593033,0.9900000095367432,24.638999938964844,181.0,4215.0,74.22348022460938,0.3624193072319031,2952.91943359375,2.5873308181762695,1.0,0.07000000029802322,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4260,-4.0780029296875,31.999998092651367,-534.7999877929688,93.57819366455078,250.52000427246094,0.029999999329447746,0.9900000095367432,25.077999114990234,181.0,4225.0,158.8573760986328,0.38783538341522217,2978.703369140625,2.590427875518799,1.0,0.07000000029802322,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4270,0.20399709045886993,31.999998092651367,-534.7999877929688,76.85152435302734,258.6400146484375,0.019999999552965164,0.9900000095367432,25.89699935913086,181.0,4235.0,68.24271392822266,0.3332163691520691,3008.714111328125,2.5881104469299316,1.0,0.05999999865889549,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4280,4.7049970626831055,28.999998092651367,-534.7999877929688,55.31650161743164,265.29998779296875,0.009999999776482582,1.0,26.530000686645508,181.0,4245.0,144.99159240722656,0.3539833724498749,3036.9638671875,2.54407000541687,1.0,0.05999999865889549,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4290,4.118496894836426,28.999998092651367,-534.7999877929688,55.24866485595703,269.2099914550781,0.009999999776482582,1.0,26.92099952697754,181.0,4255.0,75.25774383544922,0.36746945977211,3064.177001953125,2.5091729164123535,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4300,3.975996971130371,31.999998092651367,-534.7999877929688,55.23141860961914,270.1600036621094,0.009999999776482582,1.0,27.016000747680664,181.0,4265.0,89.92838287353516,0.4391034245491028,3086.95068359375,2.511462450027466,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4310,9.3934965133667,31.999998092651367,-20.350004196166992,10.882628440856934,270.7099914550781,0.0,1.0,27.070999145507812,181.0,4275.0,79.1120834350586,0.38628947734832764,3112.838134765625,2.493986129760742,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4320,9.68749713897705,32.44999694824219,-20.350004196166992,10.766142845153809,268.75,0.0,1.0,26.875,181.0,4285.0,152.1756591796875,0.37152260541915894,3139.75439453125,2.496023178100586,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4330,10.99549674987793,32.44999694824219,-20.350004196166992,10.603111267089844,260.0299987792969,0.0,1.0,26.003000259399414,181.0,4295.0,83.60680389404297,0.4082363247871399,3164.25,2.4457650184631348,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4340,11.179996490478516,32.44999694824219,-20.350004196166992,10.576542854309082,258.79998779296875,0.0,1.0,25.8799991607666,181.0,4305.0,93.45453643798828,0.45632097125053406,3186.164306640625,2.4477360248565674,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4350,11.928497314453125,32.44999694824219,-20.350004196166992,10.569151878356934,253.80999755859375,0.0,1.0,25.381000518798828,181.0,4315.0,79.34952545166016,0.38744887709617615,3211.974365234375,2.4451375007629395,1.0,0.05000000074505806,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4360,7.1424970626831055,32.44999694824219,-535.4000244140625,55.389923095703125,249.0500030517578,0.009999999776482582,1.0,24.905000686645508,182.0,4325.0,77.90016174316406,0.3803718686103821,3238.264404296875,2.4426088333129883,1.0,0.05999999865889549,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4370,8.064996719360352,32.44999694824219,-535.4000244140625,55.373817443847656,242.89999389648438,0.009999999776482582,1.0,24.290000915527344,182.0,4335.0,86.16155242919922,0.4207107126712799,3262.03369140625,2.4424946308135986,1.0,0.05999999865889549,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4380,-19.516002655029297,26.599998474121094,-534.7999877929688,129.943603515625,243.44000244140625,0.05999999865889549,0.9800000190734863,24.410999298095703,160.0,4345.0,47.43783950805664,0.23163007199764252,5606.0283203125,2.5049216747283936,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.8999999761581421,1.0,1.0
4390,-20.248003005981445,26.599998474121094,-534.7999877929688,129.77406311035156,248.32000732421875,0.05999999865889549,0.9800000190734863,24.893999099731445,160.0,4355.0,92.28076934814453,0.22529484331607819,5650.41455078125,2.4670047760009766,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4400,-15.4245023727417,26.599998474121094,-534.7999877929688,118.93426513671875,252.8300018310547,0.05000000074505806,0.9800000190734863,25.341999053955078,160.0,4365.0,44.984397888183594,0.21965038776397705,5695.94140625,2.439789056777954,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.8999999761581421,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4410,-16.599002838134766,25.849998474121094,-534.7999877929688,118.69280242919922,260.6600036621094,0.05000000074505806,0.9800000190734863,26.035999298095703,160.0,4375.0,45.421974182128906,0.2217869907617569,5741.02978515625,2.4328973293304443,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4420,-17.209503173828125,25.549997329711914,-534.7999877929688,118.53858184814453,264.7300109863281,0.05000000074505806,0.9800000190734863,26.506000518798828,160.0,4385.0,93.51949310302734,0.22831907868385315,5784.828125,2.4175829887390137,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4430,-6.571002960205078,25.549997329711914,-534.7999877929688,93.1744155883789,267.1400146484375,0.029999999329447746,1.0,26.714000701904297,160.0,4395.0,50.333377838134766,0.2457684427499771,5825.51708984375,2.4109549522399902,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4440,-1.272002935409546,25.549997329711914,-534.7999877929688,76.55723571777344,268.4800109863281,0.019999999552965164,1.0,26.847999572753906,160.0,4405.0,46.533447265625,0.22721409797668457,5869.5283203125,2.4045891761779785,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4450,9.37399673461914,25.549997329711914,-15.850004196166992,7.762314796447754,270.8399963378906,0.0,1.0,27.083999633789062,160.0,4415.0,95.39894104003906,0.23290756344795227,5912.4638671875,2.3857779502868652,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4460,9.2059965133667,25.549997329711914,-15.850004196166992,7.605604648590088,271.9599914550781,0.0,1.0,27.195999145507812,160.0,4425.0,48.566829681396484,0.23714272677898407,5954.6328125,2.379275321960449,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4470,9.544997215270996,25.549997329711914,-15.850004196166992,7.371138095855713,269.70001220703125,0.0,1.0,26.969999313354492,160.0,4435.0,50.16611099243164,0.24495172500610352,5995.45703125,2.3705379962921143,0.9599999785423279,0.09000000357627869,0.9900000095367432,0.009999999776482582,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4480,4.0149970054626465,24.199996948242188,-534.9500122070312,54.58721160888672,269.8999938964844,0.009999999776482582,1.0,26.989999771118164,161.0,4445.0,47.83500289916992,0.23356935381889343,6038.27099609375,2.3815250396728516,0.9599999785423279,0.10000000149011612,1.0,0.0,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4490,-1.2135030031204224,24.799997329711914,-534.9500122070312,76.54613494873047,268.0899963378906,0.019999999552965164,1.0,26.80900001525879,162.0,4455.0,86.77151489257812,0.2118445187807083,6085.4755859375,2.368501901626587,0.9599999785423279,0.10999999940395355,1.0,0.0,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4500,-0.8265029788017273,24.799997329711914,-534.9500122070312,76.6125717163086,265.510009765625,0.019999999552965164,1.0,26.551000595092773,162.0,4465.0,50.40875244140625,0.24613648653030396,6126.103515625,2.3794877529144287,0.9599999785423279,0.10999999940395355,1.0,0.0,1.0,0.019999999552965164,1.0,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0
4510,-5.6110029220581055,24.799997329711914,-534.9500122070312,93.30276489257812,260.739990234375,0.029999999329447746,1.0,26.073999404907227,163.0,4475.0,53.17076110839844,0.25962284207344055,6164.62060546875,2.397090196609497,0.9700000286102295,0.10999999940395355,1.0,0.0,1.0,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4520,-10.713502883911133,24.799997329711914,-534.9500122070312,106.93746948242188,258.0899963378906,0.03999999910593033,0.9900000095367432,25.882999420166016,164.0,4484.0,51.95246887207031,0.25367414951324463,6204.04150390625,2.3952126502990723,0.9700000286102295,0.10999999940395355,0.9900000095367432,0.009999999776482582,1.0,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4530,-15.904502868652344,24.799997329711914,-534.9500122070312,119.01768493652344,256.0299987792969,0.05000000074505806,0.9900000095367432,25.638999938964844,165.0,4494.0,51.95976638793945,0.2537097930908203,6243.45654296875,2.3930180072784424,0.9700000286102295,0.11999999731779099,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4540,-26.82950210571289,24.799997329711914,-535.5499877929688,139.3392333984375,255.52999877929688,0.07000000029802322,0.9900000095367432,25.636999130249023,167.0,4504.0,95.38302612304688,0.2328687161207199,6286.39892578125,2.443148136138916,0.9700000286102295,0.12999999523162842,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4550,-26.751502990722656,24.949996948242188,-535.5499877929688,139.37403869628906,255.00999450683594,0.07000000029802322,0.9900000095367432,25.590999603271484,167.0,4514.0,45.22917556762695,0.22084558010101318,6331.6796875,2.4372332096099854,0.9700000286102295,0.12999999523162842,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4560,-26.480003356933594,24.949996948242188,-535.5499877929688,139.4546356201172,253.1999969482422,0.07000000029802322,0.9900000095367432,25.426000595092773,167.0,4524.0,50.482566833496094,0.24649690091609955,6372.248046875,2.4391119480133057,0.9700000286102295,0.12999999523162842,0.9900000095367432,0.009999999776482582,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4570,-37.1035041809082,26.449996948242188,-535.5499877929688,156.3744354248047,250.69000244140625,0.09000000357627869,0.9900000095367432,25.15399932861328,169.0,4534.0,56.75389099121094,0.27711862325668335,6408.333984375,2.4393351078033447,0.9700000286102295,0.14000000059604645,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4580,-36.22300338745117,28.549997329711914,-535.5499877929688,156.65151977539062,244.82000732421875,0.09000000357627869,0.9900000095367432,24.594999313354492,170.0,4544.0,60.906097412109375,0.2973930537700653,6441.95947265625,2.4768753051757812,0.9800000190734863,0.14000000059604645,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4590,-30.286502838134766,28.549997329711914,-535.5499877929688,148.6128692626953,241.91000366210938,0.07999999821186066,0.9900000095367432,24.201000213623047,170.0,4554.0,112.72034454345703,0.2751961350440979,6478.296875,2.4995596408843994,0.9800000190734863,0.14000000059604645,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4600,-30.121501922607422,29.89999771118164,-535.5499877929688,148.64541625976562,240.80999755859375,0.07999999821186066,0.9900000095367432,24.16900062561035,170.0,4564.0,54.93559265136719,0.26824018359184265,6515.5771484375,2.4845147132873535,0.9800000190734863,0.12999999523162842,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4610,-24.401002883911133,29.89999771118164,-535.5499877929688,139.8309326171875,239.33999633789062,0.07000000029802322,0.9900000095367432,23.97100067138672,170.0,4574.0,61.3150749206543,0.2993900179862976,6548.978515625,2.485659599304199,0.9800000190734863,0.12999999523162842,0.9900000095367432,0.019999999552965164,1.0,0.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4620,-29.509502410888672,29.89999771118164,-535.5499877929688,148.8126220703125,236.72999572753906,0.07999999821186066,0.9900000095367432,23.756999969482422,172.0,4583.0,63.31290817260742,0.30914506316185,6581.32568359375,2.487861156463623,0.9800000190734863,0.12999999523162842,0.9800000190734863,0.029999999329447746,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
4630,-23.897003173828125,29.89999771118164,-535.5499877929688,139.96136474609375,235.97999572753906,0.07000000029802322,0.9900000095367432,23.631000518798828,172.0,4593.0,62.04728698730469,0.3029652535915375,6614.33251953125,2.5080013275146484,0.9900000095367432,0.11999999731779099,0.9800000190734863,0.029999999329447746,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
4640,-12.240002632141113,29.89999771118164,-535.25,119.64815521240234,231.60000610351562,0.05000000074505806,0.9900000095367432,23.18899917602539,172.0,4603.0,61.176761627197266,0.29871466755867004,6647.8095703125,2.5077931880950928,1.0,0.10999999940395355,0.9800000190734863,0.029999999329447746,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
4650,-11.60100269317627,29.89999771118164,-535.25,119.76988220214844,227.33999633789062,0.05000000074505806,0.9900000095367432,22.804000854492188,172.0,4613.0,58.132877349853516,0.2838519215583801,6683.0390625,2.511662721633911,1.0,0.10999999940395355,0.9800000190734863,0.029999999329447746,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
4660,-11.152502059936523,29.89999771118164,-535.25,119.857666015625,224.35000610351562,0.05000000074505806,0.9900000095367432,22.434999465942383,172.0,4623.0,50.706356048583984,0.24758963286876678,6723.4287109375,2.5115644931793213,1.0,0.10000000149011612,0.9800000190734863,0.029999999329447746,1.0,0.009999999776482582,1.0,0.949999988079071,0.949999988079071,1.0,1.0,1.0,1.0,1.0,1.0
